N	gene	beta	pval
41449	Srsf6	4.25713532040624	4.09912600792628e-05
41455	Ss18	-2.38449657071297	0.091595792773607
41460	Ssbp2	5.32124897713652	5.37807322952065e-06
41461	Ssbp3	2.28694327820831	5.26413408502585e-06
41465	Ssh1	-9.39554702383677	3.96792234508104e-05
41466	Ssh2	5.54382743921649	5.58879814549529e-07
41467	Ssh3	-2.45552861693792	0.0840034874413301
41473	Ssr1	-9.03297465301361	0.0902745863586714
41497	St13	5.90889189156098	7.7461651221424e-09
41503	St3gal4	-5.93645420427519	0.00395484257788754
41505	St3gal6	-9.89918998179991	6.57076778960169e-05
41506	St6gal1	13.0289546476201	8.96695461033882e-08
41510	St6galnac3	17.9905745583989	7.67094620935914e-13
41516	St8sia1	4.13391267819827	5.43995438650084e-11
41520	St8sia4	-8.38993290490898	6.16194194545372e-06
41536	Stambpl1	10.5418328444294	0.000597985015079828
41543	Stard3	-2.04151391680496	0.361047865039881
41544	Stard3nl	-2.70571383562046	0.775168435316335
41551	Stat1	27.6103919481954	0.999999809769497
41553	Stat3	-3.80419946847952	0.999999809769497
41554	Stat4	-23.8409583808601	0.99283787760628
41556	Stat5b	7.15074709349687	0.0262028850105671
41557	Stat6	-2.43114659375815	0.485922963567144
41558	Stau1	-2.68848130074308	0.045315496826026
41571	Stim1	3.04763986215922	0.479526821544404
41575	Stip1	-6.08919872801074	3.7162507947126e-08
41582	Stk17b	37.1735600671058	0.0163908439651496
41596	Stk38	18.9153349609779	8.50162535272925e-08
41599	Stk4	6.89376087129309	8.51438708413826e-09
41610	Stoml1	2.16464461328203	8.87605811653007e-05
41635	Stt3a	-2.76157102214391	2.16144031240034e-07
41636	Stt3b	3.81742344168778	0.02865761851051
41639	Stx11	-7.18325013988099	0.0891311405120432
41652	Stx7	-6.47640378368769	5.12989503267424e-06
41662	Styk1	-22.8058960041211	6.45496167722426e-05
41665	Sub1	-11.1940207235385	0.44993169689196
41675	Sugt1	2.14912899305466	0.000544002238875783
41677	Sulf2	-8.80357491091028	0.0226022924056067
41710	Sun2	2.82255603491465	0.0109508234731407
41715	Supt20	2.02775964370016	0.0001037747071452
41726	Surf4	8.74351827971831	9.19830704814617e-06
41776	Syf2	-2.82986449164225	0.0436280978400735
41777	Syk	-9.36343529077269	3.69399930275409e-10
41789	Syne3	-5.05837195089881	0.0682367706164702
41793	Syngr2	-4.57715352219503	4.6254394747271e-08
41796	Synj1	-2.88592828691745	0.02227657938853
41806	Sypl	-10.0146125231978	4.14224788771971e-08
41826	Sytl1	2.87530288618499	8.94116519089764e-10
41827	Sytl2	-10.4753953123631	0.00205316730131521
41828	Sytl3	-14.4056282877186	0.000792970072116758
41848	Tab2	-3.93711478202356	1
41853	Tacc1	-7.19958470333426	0.0158315593696203
41862	Tada1	-3.15339674608339	0.219541496864123
41875	Taf1d	2.45910017994846	0.292727883734112
41899	Tagln2	-10.4304242263087	0.132419359278633
41909	Tank	2.87512712917502	0.0995588398523938
41910	Taok1	3.03764034966732	3.55883612093494e-10
41911	Taok2	-2.13782466236103	0.00506337419249234
41913	Tap1	14.3774473636351	0.0241440415640501
41914	Tap2	8.80607377977208	1.01267114673869e-06
41915	Tapbp	7.85844728052471	0.0337057826286859
41920	Tardbp	3.55576370164089	6.27259836787154e-05
41923	Tars2	3.24004184660655	0.119907574493828
41962	Tasor2	2.55653800754491	9.90881671174213e-05
41963	Tasp1	2.98638366403964	3.37509855040845e-06
41968	Tax1bp1	-6.2832802763065	0.999999809769497
41975	Tbc1d10c	-3.35608881473249	0.000258280207861546
41978	Tbc1d14	2.34393500586256	0.596087485029607
41979	Tbc1d15	2.23620882470496	0.11409787378179
41992	Tbc1d2b	-4.59953882803529	0.0746240571296667
42002	Tbc1d9b	-2.80733396211261	2.4106930867594e-07
42004	Tbcb	-3.19359226998639	7.61195436933157e-05
42007	Tbcd	2.19994528117219	0.013325972580325
42018	Tbpl1	-2.64066944268993	0.000455571539815823
42021	Tbrg1	2.78578431049917	0.000413952343780763
42030	Tbx21	-75.3760733450257	2.40960189914743e-08
42038	Tbxa2r	6.59139961794293	2.39200466416838e-09
42063	Tcf20	8.81267633449665	1
42067	Tcf25	7.07693505035139	0.145427338930768
42069	Tcf4	-4.95059807179389	2.44646198910542e-08
42070	Tcf7	71.26512153322	5.77168575649076e-08
42078	Tcirg1	-10.3684979575163	0.0456023748053134
42084	Tcn2	-4.10503987233357	2.09993405663752e-05
42085	Tcof1	6.53276380109291	0.0205197162669362
42086	Tcp1	3.84632566435248	0.00836444179831811
42093	Tcp11l2	5.85293906875142	0.000883403959362173
42126	Tdrp	8.3703438873712	1.15586983070235e-14
42132	Tecpr1	14.6152302304719	1.82837289488934e-09
42134	Tecr	2.98963312738604	2.92129075193295e-06
42152	Telo2	2.0160132985623	0.290989449883025
42163	Tent5c	7.73735945492732	4.39396858283627e-05
42175	Tes	-5.04519751690285	0.131372682392528
42182	Tespa1	4.63299937676178	0.555951253837399
42183	Tet1	2.54390280339536	0.000326976355899952
42185	Tet3	7.96267793295076	3.08381765553102e-05
42203	Tex261	-5.07288570024325	0.458981712683698
42204	Tex264	2.0624736002671	2.81631273732099e-06
42222	Tfam	2.12587630915857	0.00435628343684734
42241	Tfg	-2.04809403622659	0.248757046058998
42257	Tgfbr2	17.1094986884812	0.617404744382755
42258	Tgfbr3	4.63711069227035	5.98492548837511e-15
42273	Tgoln1	-9.52533292570654	7.04804013901352e-06
42275	Tgtp1	3.37936782554617	0.613003228805989
42276	Tgtp2	4.43754420645618	0.0178743814768494
42279	Thada	14.598456413056	0.00219616633895529
42300	Themis	23.4239732048312	5.94752889533218e-08
42324	Thumpd1	4.34939963762568	0.000598136640620283
42326	Thumpd3	2.57420985615762	0.539836552179353
42329	Tia1	6.62596782410804	6.79241391878177e-11
42345	Tigit	-3.34685413135259	0.303182261371898
42348	Timeless	2.05989959966417	0.0011626257238006
42375	Tirap	-3.21818231033941	0.999999865486721
42378	Tjp2	-4.43903690486444	0.286308637011381
42381	Tk2	3.34211996203016	2.72799894534459e-05
42393	Tle3	-3.89289542162377	0.0822629776559489
42402	Tln1	-29.9922161237363	0.84199031822743
42405	Tlr1	6.13562792337749	0.000218943277714718
42429	Tm6sf1	-13.9532285619485	8.08390563186736e-06
42434	Tm9sf2	-2.19042009495909	0.974827936912117
42435	Tm9sf3	-4.01695914483219	0.00169692195788702
42440	Tmbim1	-2.00684882402156	1
42441	Tmbim4	-4.6556077101326	8.63961839092765e-05
42442	Tmbim6	-10.7585607291271	1.95072046692475e-09
42450	Tmc6	5.83953215894323	0.0716068186571366
42457	Tmco1	-3.25255959982225	0.33978004910012
42459	Tmco3	-2.88453575362248	0.0210461067311856
42471	Tmed5	-6.29244316084944	0.0146134199007454
42483	Tmem106b	-2.62650007612044	0.0016072590993785
42490	Tmem115	-2.03332818058787	0.0231698687201881
42502	Tmem127	-10.660030909395	1.57696343282189e-05
42533	Tmem154	8.38990851976471	2.92730468159783e-06
42557	Tmem176b	-2.90000471989759	1.09363766981398e-05
42576	Tmem19	-2.04928510053236	0.0573396125987127
42611	Tmem229b	3.30878231275185	2.67615209659715e-05
42617	Tmem234	-4.95223892323903	1
42628	Tmem245	2.92941960022688	0.000307865678022818
42633	Tmem250-ps	3.85559353118763	0.168825530209092
42645	Tmem263	-2.0075087277583	0.00092224268688187
42654	Tmem30a	-17.2282173295067	0.154233122839277
42660	Tmem37	-4.93304905189415	5.12587333913176e-08
42676	Tmem50a	-2.3254478684553	1
42677	Tmem50b	2.24757540163295	0.204405744212895
42692	Tmem64	2.08584966617248	0.256418318856346
42698	Tmem71	6.70262319669341	1.72176220106065e-10
42723	Tmem9b	4.80739110323974	0.074261667392745
42724	Tmf1	-4.91990012500968	5.05655555230712e-08
42725	Tmie	4.69692808620968	2.11581922059971e-09
42752	Tmsb10	-12.4012303036145	3.35932074067961e-14
42757	Tmsb4x	-64.7922914702025	0.0184827966522033
42758	Tmtc1	-2.10699746731133	0.0371023221733813
42764	Tmx1	-3.08981162251652	0.00861750620557893
42766	Tmx3	-5.84496968148087	1.26840417900594e-07
42772	Tnfaip3	-2.05331768444456	0.365405298985938
42774	Tnfaip8	4.74993295116011	0.00168802402783114
42775	Tnfaip8l1	4.07524787758672	2.62947438138798e-05
42776	Tnfaip8l2	3.0051877606957	0.0143292637935365
42782	Tnfrsf13b	4.20295817002965	0.18964614337718
42784	Tnfrsf14	3.42396752367027	0.0484010414083804
42786	Tnfrsf18	-7.92768429027387	6.00842206114255e-10
42788	Tnfrsf1a	-2.90341495813268	3.02039704407912e-09
42789	Tnfrsf1b	-11.2805993013326	0.00167132232814234
42793	Tnfrsf25	15.481209603702	1.85825898722987e-06
42794	Tnfrsf26	10.6978887143758	0.00877849584091707
42797	Tnfrsf9	-6.43830125930948	0.82059363149041
42804	Tnfsf14	-2.24003115435789	0.000110328465377768
42808	Tnfsf8	5.65629910995628	2.09321700379642e-09
42812	Tnip1	3.13471106739324	0.000223469897536158
42816	Tnk2	-2.36493203912935	4.43736643611966e-06
42838	Tnrc6a	4.06765422114897	0.000311177435360382
42839	Tnrc6b	4.03546527371233	4.56684958756114e-06
42840	Tnrc6c	3.17200495339231	0.0053023663976657
42872	Top2b	-3.13751402707612	1.66734095158719e-11
42880	Tor1a	3.53724017780718	8.42518122247372e-05
42886	Tor4a	-11.5623648441994	0.353518170018235
42887	Tox	9.0267563433934	2.69489650260349e-07
42895	Tpcn1	2.61280541685382	0.431063219600014
42912	Tpi1	-9.80399817578502	1.33363912085615e-06
42918	Tpm4	-29.5140231286049	0.292550461639075
42922	Tpp2	-3.06902473502277	0.0244962776252711
42926	Tpr	5.89412235144854	0.00424872656019834
42929	Tprgl	-3.04411424411344	0.000243810509209472
42936	Tpst2	-15.8437634853071	5.00774951267448e-07
42937	Tpt1	7.6638663542796	5.1034977792574e-05
42949	Trabd	-3.2834321301	0.18218596186448
42951	Trac	47.8773497476793	9.47159447325368e-07
42953	Traf1	-6.05347113222948	0.143091198861798
42957	Traf3ip2	2.41032597326703	5.97156767183167e-07
42958	Traf3ip3	9.25548566148441	0.00875997816262305
42960	Traf5	2.21751852388982	0.0471314188046879
42963	Trafd1	-3.17451741664281	5.26741908887765e-06
43027	Tram1	-8.78358297635098	0.13595844306904
43031	Trap1	3.91609792854914	0.00180103272946281
43033	Trappc1	-2.41937704486045	0.0255847049423623
43036	Trappc12	3.13335495333928	0.749465796551898
43046	Trappc8	-2.92843108635497	3.26252441594243e-05
43049	Trat1	4.60553832343186	7.41196216643835e-09
43133	Trbc1	23.6343235165416	2.71580868021443e-05
43134	Trbc2	38.5702828789821	2.10761090188822e-11
43137	Trbj1-1	-3.50543154976694	0.00153387578277042
43151	Trbv1	4.17526759257943	2.6556343193794e-09
43158	Trbv13-2	5.70388627119003	1.41820889299e-12
43165	Trbv19	2.66202390793169	3.68296003179574e-06
43175	Trbv3	2.12316083323005	1.1287476679201e-07
43184	Trdc	7.5980661948603	3.47776936612547e-15
43194	Trdv4	-5.03121230047522	2.88824941383253e-05
43201	Treml2	5.41217478515592	3.36219765508438e-12
43205	Trf	-2.88229850825838	0.136928717151218
43206	Trgc1	-6.66091658028707	3.22410611719311e-11
43207	Trgc2	-7.01580722744977	8.15464691120304e-12
43209	Trgc4	-19.1455396112733	4.69177062250941e-14
43213	Trgv1	2.36471362483246	1.90062269133209e-14
43214	Trgv2	-4.12321463893003	1.46846774886887e-12
43216	Trgv4	4.00614868655742	2.90573536447305e-14
43226	Trib2	27.2810074651313	4.72338349006039e-12
43231	Trim12a	2.86457972989743	0.555831472510762
43248	Trim30a	2.83657249489486	5.28199177874273e-06
43258	Trim35	2.19191584003185	0.105449158317706
43280	Trim59	4.2826039410904	7.13130968070943e-11
43303	Trip12	-2.12917529175623	7.74022603099348e-09
43311	Trmt1	5.91511119363449	0.10764985215833
43314	Trmt10c	2.62612296652036	0.000665712679363044
43336	Trp53	14.0525721316992	7.86040673161119e-08
43341	Trp53i11	-2.92241760189467	6.77250656149734e-05
43342	Trp53i13	2.00437278341601	0.330215024050332
43343	Trp53inp1	10.3062529428478	2.46402766585964e-13
43355	Trpc4ap	3.21830477954274	0.10182253341286
43367	Trpm7	4.4070860014169	3.01880623035749e-06
43369	Trps1	-4.14942170195342	0.00899937726269954
43372	Trpv2	-4.12576527824473	0.0609956096648958
43386	Tsc22d1	-2.52313406183038	0.00538677549098871
43388	Tsc22d3	11.952921799104	0.0307436015428154
43397	Tsga10	-2.26185291461424	2.41120951515269e-06
43411	Tsnax	3.79665985661759	7.7283929194189e-05
43417	Tspan13	6.59683207699655	1.29383040019202e-06
43418	Tspan14	7.50181705441602	7.48587406587967e-05
43425	Tspan32	14.0352556106484	0.00141225270652838
43435	Tspo	-17.7236883239498	0.00181497089076607
43439	Tspyl1	-3.51500494838881	0.16305078061927
43444	Tsr1	3.41091520036811	0.00151702403530105
43464	Ttc13	6.83455274307812	2.37661511109041e-07
43477	Ttc27	3.12411007992465	0.055780586721358
43480	Ttc3	10.4777587232196	3.18554505279155e-10
43492	Ttc39b	-9.44608742310515	0.217318751015513
43499	Ttc7	-3.29420429659565	0.196908131143438
43526	Ttpal	-2.8099027727771	0.0243766628375861
43533	Tuba1a	2.87604751829604	1
43538	Tuba4a	2.58408680674093	2.87484606470522e-09
43547	Tubb4b	-2.7932379280996	0.0327293223436199
43550	Tubb5	56.6176469017277	4.91401637509886e-10
43573	Tut4	-3.46481329342738	3.60868454186833e-08
43583	Twsg1	2.00432552343706	0.0671730118421942
43584	Txk	-22.2213836172693	1.00793290847213e-08
43589	Txn1	-4.33190443679728	1.45632083990368e-06
43590	Txn2	2.535744730646	1.08566307694825e-08
43593	Txndc15	2.17309757665128	0.00114340457216965
43597	Txndc5	-12.9867673823195	0.00204799626572436
43604	Txnrd1	-3.5246642602347	0.00317081236872591
43607	Tyk2	-18.5628558731588	0.433479604564584
43612	Tyrobp	-4.02749626508797	3.24373200174627e-10
43626	Uba1	-6.48102205498545	6.45523444408157e-08
43635	Uba7	7.64177146076257	0.000318297047131624
43637	Ubac2	-4.77513501666209	0.172304991584373
43642	Ubap2	2.34549761458812	0.00184957443046958
43644	Ubash3a	12.276299658152	0.539001402149668
43645	Ubash3b	-10.3716669191644	0.00871342610145128
43646	Ubb	-4.72705004332433	2.09419427652168e-07
43658	Ube2d3	-5.51226881627379	0.00850992198278774
43663	Ube2e3	-3.15525394168432	0.000965470143397214
43666	Ube2g2	-14.0457179429775	8.85305768988544e-06
43672	Ube2l3	-2.62368136638232	0.157656398694694
43692	Ube3a	-3.60089367665198	2.87823129314805e-09
43706	Ublcp1	-2.38582676250539	0.0788300808399719
43710	Ubp1	-2.46948983360161	0.0563940574009883
43718	Ubr2	-2.27222102979016	1
43720	Ubr4	2.41855640142298	0.00430924727773128
43727	Ubxn1	-2.85279188060993	1
43731	Ubxn2b	-2.13466361563724	8.47120474322704e-05
43732	Ubxn4	-2.84321655535462	0.000125761322808468
43743	Uckl1	-2.38465717824445	0.999999865486721
43750	Ucp2	235.92773879869	2.62846851236115e-12
43759	Ugcg	-25.9656717912557	3.34495095057924e-08
43763	Ugp2	-3.43565733202615	0.0335485477696622
43785	Uhmk1	-3.5700297184595	0.00728075060730545
43796	Umad1	-2.46073660864836	0.000984941094205188
43801	Unc119	-2.4743438007327	0.185500716418698
43802	Unc119b	-7.15666420570687	9.15266504594813e-07
43806	Unc13d	-2.09996536817031	9.53228863638324e-06
43820	Unc93b1	-5.75337787940471	0.00368041807382312
43849	Uqcrh	2.07362202539571	2.08378555328084e-08
43861	Uros	2.38655883239807	0.0078018982115835
43863	Use1	2.01772974498284	0.105967344786042
43873	Usp10	3.48882307549405	0.0398047290740784
43874	Usp11	2.00558048967725	1.17231850732527e-07
43878	Usp15	3.16453970522545	0.00020721788610152
43886	Usp18	2.6164367357576	0.00289121911710308
43891	Usp22	2.78193339146471	0.320665079319311
43892	Usp24	2.44919519042671	0.0268747021229995
43896	Usp28	7.79234320882339	1.1806346554128e-13
43918	Usp47	-2.14846604224259	0.249815525914167
43919	Usp48	-19.5891027348164	0.460802302088083
43926	Usp6nl	-3.45895376647567	3.65808669718399e-09
43927	Usp7	2.53983927526209	0.000696237674421538
43935	Utp14a	3.21556565746843	0.00175647549878089
43938	Utp15	2.45974243676159	0.199413572195279
43940	Utp20	2.08419030007728	0.0002369143006985
43944	Utp4	2.68717858164742	0.252668781490218
43946	Utrn	12.8103490087113	0.725814373614025
43952	Uvssa	3.24067339411647	0.000884311210375489
43958	Vamp1	4.99718527267728	1
43960	Vamp3	-3.42628711018101	1
43971	Vars	5.82207165761233	6.2084953468964e-09
43986	Vbp1	-2.5394464539208	1
43989	Vcl	-2.270068101831	0.680244916273312
43990	Vcp	3.13129142619416	9.19777389741878e-12
44004	Vezf1	-5.90865753448388	0.150466476667977
44010	Vgll4	-2.53025604203656	0.52044805486531
44014	Vim	-57.7350910870347	0.000445950351163968
44018	Vipr1	7.20128295250829	6.55156342000611e-06
44020	Virma	-4.37317896044054	0.0401041470869363
44478	Vmn2r97	11.6897031301683	1.1387628517313e-05
44482	Vmp1	-19.1561571078513	0.00653416522289458
44485	Vopp1	-13.6936084680031	8.77182189653996e-05
44494	Vps16	3.65102614083053	0.00015552133379048
44499	Vps26c	-2.18493679292382	0.405123675900865
44501	Vps29	-3.81395871090222	0.0767912933912104
44506	Vps36	-2.00533954585998	0.926897749215894
44507	Vps37a	-3.54444582216313	3.69609754125812e-07
44512	Vps41	-2.26168918376873	1
44515	Vps4b	-4.27064672953368	0.999999809769497
44524	Vrk1	2.80860529110515	9.89650148422074e-06
44530	Vsig10l	-2.47540158256477	0.999999865486721
44534	Vsir	14.180325693733	3.22545217427163e-05
44546	Vti1b	-2.09792499710545	0.0350180286128898
44556	Vwa8	-3.92748159095477	0.0593505099255194
44574	Washc3	3.86583324626008	1.68935980316075e-08
44575	Washc4	3.57520591126827	1.26504130090316e-05
44580	Wbp1l	-3.56536264051762	0.0167152210956452
44581	Wbp2	-2.63191958379936	3.26259129585146e-07
44586	Wdfy1	-2.48882330516405	9.68800341675547e-05
44592	Wdr1	-9.43345792504543	0.00414245259732841
44593	Wdr11	2.89706824313414	0.159839530386221
44594	Wdr12	3.92563689591642	7.67636504229082e-05
44603	Wdr26	-2.96254651387573	0.000388294380493404
44607	Wdr33	2.02071388629362	0.00253725961356409
44610	Wdr36	2.5353612348869	0.552360905994249
44613	Wdr4	2.86896900034834	0.964009432173543
44615	Wdr43	5.90249722896956	1
44619	Wdr46	2.41774927070305	0.561236374137753
44642	Wdr75	2.56388606609349	0.780757815861547
44657	Wdr95	-2.1209481053406	0.0309642416217311
44686	Wipf1	-2.86885746970007	0.135046933206327
44693	Wnk1	3.02432845380624	1
44725	Wtap	3.57234890924483	0.00856634043793196
44731	Wwp2	-6.59843782345579	0.00520569015988487
44735	Xbp1	-9.20872179986997	3.75598975512266e-09
44736	Xcl1	-6.92101027106177	0.40791632133462
44738	Xdh	-14.7528041361701	1
44742	Xist	7.70421132068412	0.157131173657597
44750	Xkrx	3.26026475936961	0.110232421822724
44766	Xpc	2.53554381791401	0.00180050711220754
44782	Xrcc6	2.09651751154294	0.579786388056532
44783	Xrn1	-3.2522230258238	7.97005959708873e-09
44784	Xrn2	-2.60189684898962	2.75755745369298e-05
44789	Xylt2	2.46534949443435	0.852533363464039
44802	Yeats4	2.31363531749894	0.3342806326172
44806	Yipf1	-2.08190488493771	0.00199031457004894
44818	Yod1	4.18490779889272	1.60016959645581e-07
44819	Ypel1	-2.32653295690102	5.72116161609993e-06
44829	Ythdf3	-4.87687729138996	3.4520494026034e-08
44830	Ywhab	-16.0156617907261	0.738422760346583
44831	Ywhae	-2.14646146489521	0.198253268991781
44834	Ywhaq	-7.86989324241965	0.72528945763824
44843	Zap70	5.22448111929996	2.82122083330151e-08
44853	Zbp1	2.96909021780147	0.373455963842826
44860	Zbtb16	-2.01805887356899	0.000460723266274581
44864	Zbtb20	-8.24841399455165	7.91554395419246e-10
44875	Zbtb38	-13.7744349469759	0.197479015045775
44889	Zbtb7a	-2.72867750873207	0.177826347102413
44904	Zc3h12d	8.49893910287966	8.58333707615436e-10
44912	Zc3h7a	-2.09005116106029	2.2659763328499e-07
44915	Zc3hav1	17.7199398529502	1
44924	Zcchc18	-6.27672228748605	0.00139624638004624
44929	Zcchc7	3.9657201070665	4.96735743393249e-05
44948	Zdhhc20	-3.153464379474	8.62597281339184e-10
44962	Zeb2	-28.6659727320823	0.0619756619913202
44971	Zfand5	-2.53200789104636	0.277761295999812
44976	Zfhx2	-2.03860411970782	4.28386247027496e-06
44977	Zfhx3	-2.60135068542832	7.43378343614475e-07
44980	Zfp1	2.78029418436165	0.000134084099879794
44995	Zfp120	-3.82960767062472	0.00885766425491023
45019	Zfp207	8.98869790064352	2.11416537083143e-07
45032	Zfp260	5.52711984603774	2.22418338862589e-08
45033	Zfp263	4.74804260185571	0.00106776864422948
45035	Zfp266	2.22295571977821	0.000107490359056705
45046	Zfp281	4.86027532675337	1.03794524989609e-07
45051	Zfp292	2.55931530338257	1.01521514135945e-05
45063	Zfp329	3.16374991845191	1.82717302807521e-09
45095	Zfp386	6.11411231410456	5.08740978284566e-06
45143	Zfp512	-12.6029307307598	0.219295603884175
45144	Zfp512b	3.09546166706969	0.0711136530964791
45149	Zfp52	-4.794252374668	0.000362417479127115
45155	Zfp53	4.30279474022084	1.42447893357852e-05
45177	Zfp592	3.10542245298128	0.013800307748934
45204	Zfp638	-2.1875363946495	2.04332665022535e-08
45240	Zfp706	3.39443607343068	0.227170211558403
45289	Zfp810	-2.31783468041298	1.26024611367568e-05
45340	Zfp943	-2.41552043210759	0.000227685698835983
45345	Zfp948	-2.59147599421115	0.0136607111134506
45412	Zhx3	3.65167321668855	0.447243145909469
45438	Zmiz1	-8.93555978174121	0.0825340635838886
45463	Znrf1	3.10060987618373	3.20007406683954e-05
45464	Znrf2	-3.02653853378671	1.46165135914914e-10
45465	Znrf3	-3.20534521248244	1.13204493041512e-07
45476	Zpr1	2.94568991264035	1
45478	Zranb2	2.95354614041813	9.53987772565946e-06
45490	Zscan26	6.63978017062988	4.44422665509459e-07
45519	Zyg11b	2.16994284773661	0.00776041956752182
45520	Zyx	-42.5199909028554	0.17290760378861
45521	Zzef1	-3.52534374867903	0.000603064742136453
